Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes
773,1,1,0,0,0,0,0,0
774,0,0,0,0,0,1,0,1
775,0,0,0,0,0,1,0,1
776,1,1,0,0,0,0,0,0
777,0,0,0,0,0,1,0,1
778,1,0,0,0,1,0,0,0
779,1,1,0,0,0,0,0,0
780,1,1,0,0,0,0,0,0
781,1,1,0,0,0,0,0,0
782,1,0,1,0,0,0,0,0
783,1,0,1,0,0,0,0,0
784,0,0,0,0,0,1,0,1
785,0,0,0,0,0,1,0,1
786,1,1,0,0,0,0,0,0
787,0,0,0,0,0,1,0,1
788,1,0,0,0,1,0,0,0
789,1,1,0,0,0,0,0,0
790,1,1,0,0,0,0,0,0
791,1,1,0,0,0,0,0,0
792,0,0,0,0,0,1,0,1
793,1,1,0,0,0,0,0,0
794,0,0,0,0,0,1,1,0
795,0,0,0,0,0,1,0,1
796,1,0,1,0,0,0,0,0
797,1,1,0,0,0,0,0,0
798,0,0,0,0,0,1,0,1
799,1,0,1,0,0,0,0,0
800,0,0,0,0,0,1,0,1
801,0,0,0,0,0,1,1,0
802,1,0,0,1,0,0,0,0
803,0,0,0,0,0,1,0,1
804,0,0,0,0,0,1,0,1
805,1,0,1,0,0,0,0,0
806,1,0,1,0,0,0,0,0
807,0,0,0,0,0,1,0,1
808,1,1,0,0,0,0,0,0
809,1,1,0,0,0,0,0,0
810,1,0,0,0,1,0,0,0
811,0,0,0,0,0,1,1,0
812,1,1,0,0,0,0,0,0
813,0,0,0,0,0,1,0,1
814,0,0,0,0,0,1,0,1
815,1,1,0,0,0,0,0,0
816,1,1,0,0,0,0,0,0
817,1,0,1,0,0,0,0,0
818,0,0,0,0,0,1,1,0
819,0,0,0,0,0,1,0,1
820,1,1,0,0,0,0,0,0
821,0,0,0,0,0,1,0,1
822,0,0,0,0,0,1,0,1
823,1,1,0,0,0,0,0,0
824,1,0,0,1,0,0,0,0
825,1,1,0,0,0,0,0,0
826,1,0,1,0,0,0,0,0
827,1,0,0,1,0,0,0,0
828,0,0,0,0,0,1,1,0
829,1,1,0,0,0,0,0,0
830,1,1,0,0,0,0,0,0
831,1,0,1,0,0,0,0,0
832,0,0,0,0,0,1,0,1
833,1,0,0,0,1,0,0,0
834,0,0,0,0,0,1,0,1
835,1,0,0,1,0,0,0,0
836,0,0,0,0,0,1,0,1
837,1,1,0,0,0,0,0,0
838,1,1,0,0,0,0,0,0
839,1,1,0,0,0,0,0,0
840,1,1,0,0,0,0,0,0
841,1,0,0,1,0,0,0,0
842,1,0,0,0,1,0,0,0
843,0,0,0,0,0,1,0,1
844,0,0,0,0,0,1,0,1
845,0,0,0,0,0,1,0,1
846,1,1,0,0,0,0,0,0
847,0,0,0,0,0,1,1,0
848,0,0,0,0,0,1,0,1
849,1,1,0,0,0,0,0,0
850,1,0,1,0,0,0,0,0
851,1,0,0,0,1,0,0,0
852,1,0,1,0,0,0,0,0
853,0,0,0,0,0,1,1,0
854,1,0,0,1,0,0,0,0
855,1,1,0,0,0,0,0,0
856,0,0,0,0,0,1,0,1
857,0,0,0,0,0,1,0,1
858,1,1,0,0,0,0,0,0
859,0,0,0,0,0,1,0,1
860,1,1,0,0,0,0,0,0
861,1,1,0,0,0,0,0,0
862,0,0,0,0,0,1,0,1
863,1,0,0,1,0,0,0,0
864,1,0,1,0,0,0,0,0
865,1,0,1,0,0,0,0,0
866,0,0,0,0,0,1,0,1
867,0,0,0,0,0,1,0,1
868,1,0,0,1,0,0,0,0
869,0,0,0,0,0,1,0,1
870,0,0,0,0,0,1,0,1
871,1,0,0,1,0,0,0,0
872,1,0,1,0,0,0,0,0
873,0,0,0,0,0,1,0,1
874,1,0,1,0,0,0,0,0
875,1,1,0,0,0,0,0,0
876,1,0,0,1,0,0,0,0
877,1,1,0,0,0,0,0,0
878,1,0,0,0,1,0,0,0
879,0,0,0,0,0,1,1,0
880,1,1,0,0,0,0,0,0
881,1,1,0,0,0,0,0,0
882,1,1,0,0,0,0,0,0
883,1,1,0,0,0,0,0,0
884,0,0,0,0,0,1,0,1
885,1,0,1,0,0,0,0,0
886,0,0,0,0,0,1,0,1
887,0,0,0,0,0,1,1,0
888,1,0,0,1,0,0,0,0
889,1,0,0,0,1,0,0,0
890,0,0,0,0,0,1,0,1
891,1,1,0,0,0,0,0,0
892,1,1,0,0,0,0,0,0
893,1,1,0,0,0,0,0,0
894,0,0,0,0,0,1,1,0
895,1,1,0,0,0,0,0,0
896,0,0,0,0,0,1,0,1
897,1,0,1,0,0,0,0,0
898,1,1,0,0,0,0,0,0
899,0,0,0,0,0,1,0,1
900,1,1,0,0,0,0,0,0
901,0,0,0,0,0,1,1,0
902,0,0,0,0,0,1,0,1
903,1,1,0,0,0,0,0,0
904,0,0,0,0,0,1,0,1
905,1,1,0,0,0,0,0,0
906,1,1,0,0,0,0,0,0
907,0,0,0,0,0,1,1,0
908,0,0,0,0,0,1,0,1
909,1,0,1,0,0,0,0,0
910,1,1,0,0,0,0,0,0
911,1,0,0,1,0,0,0,0
912,1,0,0,0,1,0,0,0
913,0,0,0,0,0,1,0,1
914,0,0,0,0,0,1,0,1
915,1,1,0,0,0,0,0,0
916,0,0,0,0,0,1,0,1
917,1,0,1,0,0,0,0,0
918,1,0,1,0,0,0,0,0
919,0,0,0,0,0,1,0,1
920,0,0,0,0,0,1,0,1
921,0,0,0,0,0,1,0,1
922,1,0,1,0,0,0,0,0
923,1,0,0,0,1,0,0,0
924,0,0,0,0,0,1,0,1
925,1,1,0,0,0,0,0,0
926,0,0,0,0,0,1,0,1
927,0,0,0,0,0,1,0,1
928,0,0,0,0,0,1,0,1
929,1,0,0,1,0,0,0,0
930,0,0,0,0,0,1,1,0
931,1,1,0,0,0,0,0,0
932,0,0,0,0,0,1,0,1
933,1,0,0,0,1,0,0,0
934,1,1,0,0,0,0,0,0
935,0,0,0,0,0,1,0,1
936,0,0,0,0,0,1,0,1
937,0,0,0,0,0,1,0,1
938,1,0,0,0,1,0,0,0
939,1,1,0,0,0,0,0,0
940,1,1,0,0,0,0,0,0
941,0,0,0,0,0,1,0,1
942,1,1,0,0,0,0,0,0
943,0,0,0,0,0,1,0,1
944,1,0,0,1,0,0,0,0
945,1,1,0,0,0,0,0,0
946,0,0,0,0,0,1,0,1
947,0,0,0,0,0,1,0,1
948,1,0,0,1,0,0,0,0
949,1,1,0,0,0,0,0,0
950,1,1,0,0,0,0,0,0
951,1,0,0,1,0,0,0,0
952,0,0,0,0,0,1,0,1
953,0,0,0,0,0,1,0,1
954,1,0,1,0,0,0,0,0
955,1,1,0,0,0,0,0,0
956,0,0,0,0,0,1,0,1
957,0,0,0,0,0,1,0,1
958,0,0,0,0,0,1,1,0
959,1,0,1,0,0,0,0,0
960,1,1,0,0,0,0,0,0
961,1,0,0,1,0,0,0,0
962,0,0,0,0,0,1,0,1
963,0,0,0,0,0,1,0,1
964,0,0,0,0,0,1,0,1
965,1,1,0,0,0,0,0,0
966,1,0,0,0,1,0,0,0
967,1,1,0,0,0,0,0,0
968,0,0,0,0,0,1,1,0
969,0,0,0,0,0,1,0,1
970,1,1,0,0,0,0,0,0
971,0,0,0,0,0,1,0,1
972,1,1,0,0,0,0,0,0
973,1,1,0,0,0,0,0,0
974,0,0,0,0,0,1,0,1
975,1,1,0,0,0,0,0,0
976,1,1,0,0,0,0,0,0
977,1,0,0,0,1,0,0,0
978,0,0,0,0,0,1,0,1
979,1,0,0,0,1,0,0,0
980,1,0,1,0,0,0,0,0
981,1,1,0,0,0,0,0,0
982,1,1,0,0,0,0,0,0
983,0,0,0,0,0,1,0,1
984,0,0,0,0,0,1,1,0
985,1,1,0,0,0,0,0,0
986,0,0,0,0,0,1,0,1
987,1,1,0,0,0,0,0,0
988,1,1,0,0,0,0,0,0
989,1,1,0,0,0,0,0,0
990,0,0,0,0,0,1,0,1
991,0,0,0,0,0,1,1,0
992,0,0,0,0,0,1,0,1
993,1,0,0,0,1,0,0,0
994,0,0,0,0,0,1,0,1
995,0,0,0,0,0,1,0,1
996,1,0,0,1,0,0,0,0
997,1,0,0,1,0,0,0,0
998,0,0,0,0,0,1,0,1
999,0,0,0,0,0,1,1,0
1000,1,0,1,0,0,0,0,0
1001,1,1,0,0,0,0,0,0
1002,1,1,0,0,0,0,0,0
1003,1,1,0,0,0,0,0,0
1004,1,0,1,0,0,0,0,0
1005,1,1,0,0,0,0,0,0
1006,0,0,0,0,0,1,0,1
1007,0,0,0,0,0,1,0,1
1008,0,0,0,0,0,1,0,1
1009,1,1,0,0,0,0,0,0
1010,0,0,0,0,0,1,1,0
1011,1,0,0,1,0,0,0,0
1012,0,0,0,0,0,1,0,1
1013,1,1,0,0,0,0,0,0
1014,1,1,0,0,0,0,0,0
1015,0,0,0,0,0,1,1,0
1016,1,0,1,0,0,0,0,0
1017,1,0,1,0,0,0,0,0
1018,0,0,0,0,0,1,0,1
1019,1,0,1,0,0,0,0,0
1020,1,0,1,0,0,0,0,0
1021,1,0,0,0,1,0,0,0
1022,1,1,0,0,0,0,0,0
1023,0,0,0,0,0,1,0,1
1024,1,0,1,0,0,0,0,0
1025,0,0,0,0,0,1,0,1
1026,1,0,0,1,0,0,0,0
1027,1,0,0,0,1,0,0,0
1028,0,0,0,0,0,1,0,1
1029,0,0,0,0,0,1,0,1
1030,0,0,0,0,0,1,1,0
1031,1,1,0,0,0,0,0,0
1032,1,0,0,0,1,0,0,0
1033,0,0,0,0,0,1,1,0
1034,0,0,0,0,0,1,0,1
1035,1,0,1,0,0,0,0,0
1036,0,0,0,0,0,1,0,1
1037,1,0,0,1,0,0,0,0
1038,1,0,0,1,0,0,0,0
1039,1,0,0,1,0,0,0,0
1040,0,0,0,0,0,1,0,1
1041,1,1,0,0,0,0,0,0
1042,0,0,0,0,0,1,0,1
1043,1,0,1,0,0,0,0,0
1044,1,1,0,0,0,0,0,0
1045,0,0,0,0,0,1,0,1
1046,1,0,0,0,1,0,0,0
1047,1,1,0,0,0,0,0,0
1048,0,0,0,0,0,1,1,0
1049,1,0,0,1,0,0,0,0
1050,0,0,0,0,0,1,1,0
1051,0,0,0,0,0,1,0,1
1052,1,0,1,0,0,0,0,0
1053,1,0,0,1,0,0,0,0
1054,1,1,0,0,0,0,0,0
1055,0,0,0,0,0,1,0,1
1056,1,1,0,0,0,0,0,0
1057,1,0,0,0,1,0,0,0
1058,0,0,0,0,0,1,0,1
1059,0,0,0,0,0,1,1,0
1060,0,0,0,0,0,1,0,1
1061,1,1,0,0,0,0,0,0
1062,0,0,0,0,0,1,0,1
1063,1,0,0,1,0,0,0,0
1064,1,0,0,1,0,0,0,0
1065,0,0,0,0,0,1,1,0
1066,1,0,1,0,0,0,0,0
1067,0,0,0,0,0,1,0,1
1068,1,1,0,0,0,0,0,0
1069,0,0,0,0,0,1,0,1
1070,1,1,0,0,0,0,0,0
1071,1,1,0,0,0,0,0,0
1072,1,1,0,0,0,0,0,0
1073,1,1,0,0,0,0,0,0
1074,1,1,0,0,0,0,0,0
1075,0,0,0,0,0,1,0,1
1076,0,0,0,0,0,1,0,1
1077,1,0,0,1,0,0,0,0
1078,1,1,0,0,0,0,0,0
1079,0,0,0,0,0,1,0,1
1080,1,0,1,0,0,0,0,0
1081,1,1,0,0,0,0,0,0
1082,0,0,0,0,0,1,0,1
1083,0,0,0,0,0,1,1,0
1084,1,1,0,0,0,0,0,0
1085,0,0,0,0,0,1,0,1
1086,0,0,0,0,0,1,0,1
1087,1,1,0,0,0,0,0,0
1088,0,0,0,0,0,1,0,1
1089,0,0,0,0,0,1,0,1
1090,1,0,0,0,1,0,0,0
1091,1,1,0,0,0,0,0,0
1092,1,1,0,0,0,0,0,0
1093,1,0,0,1,0,0,0,0
1094,0,0,0,0,0,1,0,1
1095,0,0,0,0,0,1,1,0
1096,1,1,0,0,0,0,0,0
1097,1,0,1,0,0,0,0,0
1098,1,1,0,0,0,0,0,0
1099,1,0,0,0,1,0,0,0
1100,1,1,0,0,0,0,0,0
1101,1,1,0,0,0,0,0,0
1102,1,0,1,0,0,0,0,0
1103,1,1,0,0,0,0,0,0
1104,1,1,0,0,0,0,0,0
1105,0,0,0,0,0,1,0,1
1106,0,0,0,0,0,1,0,1
1107,1,1,0,0,0,0,0,0
1108,1,0,0,1,0,0,0,0
1109,1,1,0,0,0,0,0,0
1110,1,1,0,0,0,0,0,0
1111,0,0,0,0,0,1,0,1
1112,1,1,0,0,0,0,0,0
1113,1,0,0,0,1,0,0,0
1114,0,0,0,0,0,1,0,1
1115,1,0,0,1,0,0,0,0
1116,1,1,0,0,0,0,0,0
1117,0,0,0,0,0,1,1,0
1118,0,0,0,0,0,1,1,0
1119,1,1,0,0,0,0,0,0
1120,1,0,0,1,0,0,0,0
1121,0,0,0,0,0,1,1,0
1122,1,1,0,0,0,0,0,0
1123,0,0,0,0,0,1,0,1
1124,1,1,0,0,0,0,0,0
1125,1,0,0,0,1,0,0,0
1126,0,0,0,0,0,1,0,1
1127,0,0,0,0,0,1,0,1
1128,1,1,0,0,0,0,0,0
1129,1,0,0,1,0,0,0,0
1130,1,0,0,1,0,0,0,0
1131,0,0,0,0,0,1,0,1
1132,1,0,1,0,0,0,0,0
1133,1,1,0,0,0,0,0,0
1134,1,0,0,1,0,0,0,0
1135,0,0,0,0,0,1,1,0
1136,0,0,0,0,0,1,0,1
1137,1,1,0,0,0,0,0,0
1138,0,0,0,0,0,1,0,1
1139,1,0,1,0,0,0,0,0
1140,1,0,0,0,1,0,0,0
1141,1,0,1,0,0,0,0,0
1142,1,1,0,0,0,0,0,0
1143,1,1,0,0,0,0,0,0
1144,1,1,0,0,0,0,0,0
1145,0,0,0,0,0,1,1,0
1146,1,0,1,0,0,0,0,0
1147,1,1,0,0,0,0,0,0
1148,0,0,0,0,0,1,0,1
1149,0,0,0,0,0,1,0,1
1150,1,0,0,1,0,0,0,0
1151,0,0,0,0,0,1,0,1
1152,1,0,0,0,1,0,0,0
1153,0,0,0,0,0,1,0,1
1154,0,0,0,0,0,1,0,1
1155,1,1,0,0,0,0,0,0
1156,1,1,0,0,0,0,0,0
1157,1,0,0,1,0,0,0,0
1158,1,1,0,0,0,0,0,0
1159,0,0,0,0,0,1,1,0
1160,1,0,0,0,1,0,0,0
1161,1,0,1,0,0,0,0,0
1162,0,0,0,0,0,1,0,1
1163,0,0,0,0,0,1,0,1
1164,0,0,0,0,0,1,0,1
1165,1,1,0,0,0,0,0,0
1166,0,0,0,0,0,1,1,0
1167,1,0,1,0,0,0,0,0
1168,0,0,0,0,0,1,0,1
1169,1,1,0,0,0,0,0,0
1170,1,1,0,0,0,0,0,0
1171,1,0,1,0,0,0,0,0
1172,1,1,0,0,0,0,0,0
1173,0,0,0,0,0,1,0,1
1174,1,1,0,0,0,0,0,0
1175,1,0,0,0,1,0,0,0
1176,1,1,0,0,0,0,0,0
1177,1,0,0,0,1,0,0,0
1178,1,1,0,0,0,0,0,0
1179,0,0,0,0,0,1,0,1
1180,0,0,0,0,0,1,0,1
1181,1,0,0,1,0,0,0,0
1182,1,1,0,0,0,0,0,0
1183,0,0,0,0,0,1,1,0
1184,1,0,0,0,1,0,0,0
1185,0,0,0,0,0,1,0,1
1186,0,0,0,0,0,1,0,1
1187,0,0,0,0,0,1,0,1
1188,1,1,0,0,0,0,0,0
1189,0,0,0,0,0,1,1,0
1190,1,0,0,1,0,0,0,0
1191,0,0,0,0,0,1,0,1
1192,1,0,1,0,0,0,0,0
1193,1,0,0,0,1,0,0,0
1194,1,0,0,1,0,0,0,0
1195,0,0,0,0,0,1,0,1
1196,0,0,0,0,0,1,0,1
1197,1,1,0,0,0,0,0,0
1198,1,0,1,0,0,0,0,0
1199,1,0,1,0,0,0,0,0
1200,1,1,0,0,0,0,0,0
1201,0,0,0,0,0,1,1,0
1202,1,1,0,0,0,0,0,0
1203,1,0,1,0,0,0,0,0
1204,0,0,0,0,0,1,0,1
1205,0,0,0,0,0,1,0,1
1206,1,1,0,0,0,0,0,0
1207,1,0,0,0,1,0,0,0
1208,0,0,0,0,0,1,0,1
1209,0,0,0,0,0,1,0,1
1210,1,1,0,0,0,0,0,0
1211,1,0,1,0,0,0,0,0
1212,0,0,0,0,0,1,0,1
1213,0,0,0,0,0,1,0,1
1214,1,1,0,0,0,0,0,0
1215,1,1,0,0,0,0,0,0
1216,1,1,0,0,0,0,0,0
1217,0,0,0,0,0,1,0,1
1218,1,1,0,0,0,0,0,0
1219,0,0,0,0,0,1,1,0
1220,0,0,0,0,0,1,0,1
1221,0,0,0,0,0,1,1,0
1222,0,0,0,0,0,1,0,1
1223,0,0,0,0,0,1,0,1
1224,0,0,0,0,0,1,0,1
1225,1,0,1,0,0,0,0,0
1226,1,0,0,1,0,0,0,0
1227,0,0,0,0,0,1,0,1
1228,1,1,0,0,0,0,0,0
1229,1,1,0,0,0,0,0,0
1230,1,1,0,0,0,0,0,0
1231,0,0,0,0,0,1,1,0
1232,0,0,0,0,0,1,0,1
1233,1,1,0,0,0,0,0,0
1234,0,0,0,0,0,1,1,0
1235,0,0,0,0,0,1,0,1
1236,1,1,0,0,0,0,0,0
1237,0,0,0,0,0,1,0,1
1238,0,0,0,0,0,1,0,1
1239,0,0,0,0,0,1,0,1
1240,0,0,0,0,0,1,0,1
1241,0,0,0,0,0,1,0,1
1242,1,0,0,0,1,0,0,0
1243,1,0,1,0,0,0,0,0
1244,1,1,0,0,0,0,0,0
1245,1,1,0,0,0,0,0,0
1246,1,0,0,0,1,0,0,0
1247,0,0,0,0,0,1,0,1
1248,0,0,0,0,0,1,1,0
1249,1,0,0,1,0,0,0,0
1250,0,0,0,0,0,1,0,1
1251,1,1,0,0,0,0,0,0
1252,1,1,0,0,0,0,0,0
1253,1,1,0,0,0,0,0,0
1254,1,1,0,0,0,0,0,0
1255,0,0,0,0,0,1,0,1
1256,0,0,0,0,0,1,0,1
1257,1,1,0,0,0,0,0,0
1258,0,0,0,0,0,1,0,1
1259,0,0,0,0,0,1,0,1
1260,1,1,0,0,0,0,0,0
1261,1,1,0,0,0,0,0,0
1262,1,0,0,0,1,0,0,0
1263,1,1,0,0,0,0,0,0
1264,1,1,0,0,0,0,0,0
1265,0,0,0,0,0,1,0,1
1266,1,1,0,0,0,0,0,0
1267,1,1,0,0,0,0,0,0
1268,1,0,0,0,1,0,0,0
1269,0,0,0,0,0,1,0,1
1270,1,0,0,1,0,0,0,0
1271,1,0,0,0,1,0,0,0
1272,1,0,0,0,1,0,0,0
1273,1,0,0,0,1,0,0,0
1274,1,0,1,0,0,0,0,0
1275,1,1,0,0,0,0,0,0
1276,1,0,1,0,0,0,0,0
1277,1,1,0,0,0,0,0,0
1278,0,0,0,0,0,1,1,0
1279,1,1,0,0,0,0,0,0
1280,1,0,0,1,0,0,0,0
1281,0,0,0,0,0,1,0,1
1282,0,0,0,0,0,1,0,1
1283,1,0,0,0,1,0,0,0
1284,1,0,0,1,0,0,0,0
1285,0,0,0,0,0,1,0,1
1286,1,0,1,0,0,0,0,0
1287,1,1,0,0,0,0,0,0
1288,1,1,0,0,0,0,0,0
1289,0,0,0,0,0,1,0,1
1290,1,0,0,1,0,0,0,0
1291,1,0,0,1,0,0,0,0
1292,1,1,0,0,0,0,0,0
1293,1,0,0,0,1,0,0,0
1294,0,0,0,0,0,1,0,1
1295,1,0,1,0,0,0,0,0
1296,0,0,0,0,0,1,1,0
1297,0,0,0,0,0,1,0,1
1298,0,0,0,0,0,1,0,1
1299,0,0,0,0,0,1,0,1
1300,1,0,0,0,1,0,0,0
1301,1,1,0,0,0,0,0,0
1302,0,0,0,0,0,1,0,1
1303,1,1,0,0,0,0,0,0
1304,1,0,0,1,0,0,0,0
1305,0,0,0,0,0,1,0,1
1306,1,1,0,0,0,0,0,0
1307,0,0,0,0,0,1,0,1
1308,1,1,0,0,0,0,0,0
1309,0,0,0,0,0,1,0,1
1310,0,0,0,0,0,1,0,1
1311,1,1,0,0,0,0,0,0
1312,1,0,0,0,1,0,0,0
1313,0,0,0,0,0,1,0,1
1314,0,0,0,0,0,1,0,1
1315,1,0,0,1,0,0,0,0
1316,1,0,0,0,1,0,0,0
1317,0,0,0,0,0,1,1,0
1318,1,0,0,0,1,0,0,0
1319,1,1,0,0,0,0,0,0
1320,1,0,0,0,1,0,0,0
1321,0,0,0,0,0,1,0,1
1322,1,0,1,0,0,0,0,0
1323,0,0,0,0,0,1,1,0
1324,1,0,0,0,1,0,0,0
1325,1,1,0,0,0,0,0,0
1326,1,0,0,1,0,0,0,0
1327,1,1,0,0,0,0,0,0
1328,1,0,0,0,1,0,0,0
1329,1,1,0,0,0,0,0,0
1330,1,0,0,0,1,0,0,0
1331,0,0,0,0,0,1,0,1
1332,1,0,1,0,0,0,0,0
1333,0,0,0,0,0,1,1,0
1334,0,0,0,0,0,1,1,0
1335,1,0,1,0,0,0,0,0
1336,0,0,0,0,0,1,0,1
1337,0,0,0,0,0,1,0,1
1338,1,0,0,0,1,0,0,0
1339,0,0,0,0,0,1,0,1
1340,1,0,0,0,1,0,0,0
1341,0,0,0,0,0,1,0,1
1342,1,0,0,0,1,0,0,0
1343,1,1,0,0,0,0,0,0
1344,0,0,0,0,0,1,0,1
1345,1,1,0,0,0,0,0,0
1346,1,1,0,0,0,0,0,0
1347,0,0,0,0,0,1,0,1
1348,1,0,1,0,0,0,0,0
1349,0,0,0,0,0,1,0,1
1350,1,1,0,0,0,0,0,0
1351,0,0,0,0,0,1,1,0
1352,1,0,0,1,0,0,0,0
1353,1,1,0,0,0,0,0,0
1354,1,1,0,0,0,0,0,0
1355,1,0,0,0,1,0,0,0
1356,1,0,0,1,0,0,0,0
1357,0,0,0,0,0,1,1,0
1358,1,1,0,0,0,0,0,0
1359,0,0,0,0,0,1,0,1
1360,0,0,0,0,0,1,1,0
1361,1,0,0,1,0,0,0,0
1362,0,0,0,0,0,1,0,1
1363,1,0,0,0,1,0,0,0
1364,1,0,1,0,0,0,0,0
1365,1,0,1,0,0,0,0,0
1366,1,1,0,0,0,0,0,0
1367,1,0,0,1,0,0,0,0
1368,0,0,0,0,0,1,0,1
1369,1,0,0,1,0,0,0,0
1370,0,0,0,0,0,1,0,1
1371,1,1,0,0,0,0,0,0
1372,1,1,0,0,0,0,0,0
1373,1,1,0,0,0,0,0,0
1374,0,0,0,0,0,1,1,0
1375,1,1,0,0,0,0,0,0
1376,0,0,0,0,0,1,1,0
1377,0,0,0,0,0,1,1,0
1378,1,0,0,1,0,0,0,0
1379,1,1,0,0,0,0,0,0
1380,1,1,0,0,0,0,0,0
1381,0,0,0,0,0,1,1,0
1382,0,0,0,0,0,1,1,0
1383,0,0,0,0,0,1,0,1
1384,1,0,0,0,1,0,0,0
1385,0,0,0,0,0,1,0,1
1386,1,1,0,0,0,0,0,0
1387,1,0,1,0,0,0,0,0
1388,1,1,0,0,0,0,0,0
1389,1,1,0,0,0,0,0,0
1390,1,1,0,0,0,0,0,0
1391,1,1,0,0,0,0,0,0
1392,0,0,0,0,0,1,0,1
1393,1,1,0,0,0,0,0,0
1394,1,0,1,0,0,0,0,0
1395,1,0,0,0,1,0,0,0
1396,1,1,0,0,0,0,0,0
1397,1,0,1,0,0,0,0,0
1398,1,0,0,1,0,0,0,0
1399,1,0,1,0,0,0,0,0
1400,1,0,0,1,0,0,0,0
1401,0,0,0,0,0,1,1,0
1402,0,0,0,0,0,1,0,1
1403,0,0,0,0,0,1,0,1
1404,1,1,0,0,0,0,0,0
1405,1,0,0,0,1,0,0,0
1406,1,0,0,1,0,0,0,0
1407,0,0,0,0,0,1,0,1
1408,1,0,0,0,1,0,0,0
1409,1,1,0,0,0,0,0,0
1410,1,1,0,0,0,0,0,0
1411,0,0,0,0,0,1,0,1
1412,1,0,1,0,0,0,0,0
1413,0,0,0,0,0,1,1,0
1414,0,0,0,0,0,1,0,1
1415,1,1,0,0,0,0,0,0
1416,0,0,0,0,0,1,0,1
1417,0,0,0,0,0,1,0,1
1418,1,1,0,0,0,0,0,0
1419,1,1,0,0,0,0,0,0
1420,1,1,0,0,0,0,0,0
1421,1,0,0,0,1,0,0,0
1422,0,0,0,0,0,1,0,1
1423,1,0,0,0,1,0,0,0
1424,1,1,0,0,0,0,0,0
1425,1,0,0,0,1,0,0,0
1426,0,0,0,0,0,1,0,1
1427,0,0,0,0,0,1,0,1
1428,1,1,0,0,0,0,0,0
1429,0,0,0,0,0,1,0,1
1430,1,1,0,0,0,0,0,0
1431,0,0,0,0,0,1,0,1
1432,1,0,0,0,1,0,0,0
1433,1,1,0,0,0,0,0,0
1434,0,0,0,0,0,1,0,1
1435,1,0,0,1,0,0,0,0
1436,0,0,0,0,0,1,1,0
1437,0,0,0,0,0,1,0,1
1438,1,1,0,0,0,0,0,0
1439,0,0,0,0,0,1,0,1
1440,1,1,0,0,0,0,0,0
1441,0,0,0,0,0,1,0,1
1442,1,1,0,0,0,0,0,0
1443,0,0,0,0,0,1,0,1
1444,0,0,0,0,0,1,0,1
1445,1,0,0,1,0,0,0,0
1446,0,0,0,0,0,1,0,1
1447,0,0,0,0,0,1,0,1
1448,1,0,1,0,0,0,0,0
1449,1,0,0,1,0,0,0,0
1450,1,0,0,1,0,0,0,0
1451,0,0,0,0,0,1,0,1
1452,1,1,0,0,0,0,0,0
1453,0,0,0,0,0,1,0,1
1454,1,0,0,0,1,0,0,0
1455,0,0,0,0,0,1,0,1
1456,1,1,0,0,0,0,0,0
1457,0,0,0,0,0,1,0,1
1458,0,0,0,0,0,1,0,1
1459,1,0,0,1,0,0,0,0
1460,1,1,0,0,0,0,0,0
1461,1,0,0,1,0,0,0,0
1462,1,0,0,1,0,0,0,0
1463,1,0,1,0,0,0,0,0
1464,1,0,0,0,1,0,0,0
1465,0,0,0,0,0,1,0,1
1466,0,0,0,0,0,1,0,1
1467,0,0,0,0,0,1,0,1
1468,0,0,0,0,0,1,1,0
1469,1,0,0,1,0,0,0,0
1470,1,0,0,0,1,0,0,0
1471,1,1,0,0,0,0,0,0
1472,1,1,0,0,0,0,0,0
1473,1,1,0,0,0,0,0,0
1474,0,0,0,0,0,1,0,1
1475,0,0,0,0,0,1,1,0
1476,0,0,0,0,0,1,0,1
1477,0,0,0,0,0,1,0,1
1478,0,0,0,0,0,1,0,1
1479,1,1,0,0,0,0,0,0
1480,0,0,0,0,0,1,0,1
1481,1,0,0,1,0,0,0,0
1482,1,0,1,0,0,0,0,0
1483,1,0,0,1,0,0,0,0
1484,1,0,0,0,1,0,0,0
1485,0,0,0,0,0,1,1,0
1486,0,0,0,0,0,1,0,1
1487,0,0,0,0,0,1,0,1
1488,0,0,0,0,0,1,1,0
1489,1,1,0,0,0,0,0,0
1490,0,0,0,0,0,1,0,1
1491,0,0,0,0,0,1,0,1
1492,1,1,0,0,0,0,0,0
1493,1,0,0,1,0,0,0,0
1494,1,1,0,0,0,0,0,0
1495,1,1,0,0,0,0,0,0
1496,1,0,0,1,0,0,0,0
1497,0,0,0,0,0,1,0,1
1498,1,1,0,0,0,0,0,0
1499,1,0,1,0,0,0,0,0
1500,1,0,1,0,0,0,0,0
1501,0,0,0,0,0,1,0,1
1502,1,0,1,0,0,0,0,0
1503,1,1,0,0,0,0,0,0
1504,1,0,1,0,0,0,0,0
1505,0,0,0,0,0,1,0,1
1506,1,0,0,1,0,0,0,0
1507,0,0,0,0,0,1,0,1
1508,1,0,1,0,0,0,0,0
1509,1,0,1,0,0,0,0,0
1510,1,0,0,1,0,0,0,0
1511,1,0,0,1,0,0,0,0
1512,1,1,0,0,0,0,0,0
1513,1,0,1,0,0,0,0,0
1514,1,0,1,0,0,0,0,0
1515,1,1,0,0,0,0,0,0
1516,1,1,0,0,0,0,0,0
1517,0,0,0,0,0,1,0,1
1518,1,0,1,0,0,0,0,0
