Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes,Summer,Winter,Mild Seasons
46695,0,0,0,0,0,1,0,1,0,1,0
46696,0,0,0,0,0,1,0,1,0,0,1
46697,0,0,0,0,0,1,0,1,0,0,1
46698,0,0,0,0,0,1,1,0,0,0,0
46699,0,0,0,0,0,1,0,1,0,0,1
46700,1,0,0,1,0,0,0,0,1,0,0
46701,1,0,1,0,0,0,0,0,0,0,1
46702,0,0,0,0,0,1,1,0,0,0,0
46703,1,0,1,0,0,0,0,0,0,0,1
46704,1,1,0,0,0,0,0,0,0,1,0
46705,1,1,0,0,0,0,0,0,1,0,0
46706,1,0,0,0,1,0,0,0,0,1,0
46707,1,0,0,1,0,0,0,0,1,0,0
46708,1,0,1,0,0,0,0,0,0,0,1
46709,1,1,0,0,0,0,0,0,0,0,1
46710,1,1,0,0,0,0,0,0,0,0,1
46711,1,0,0,0,1,0,0,0,0,1,0
46712,1,1,0,0,0,0,0,0,1,0,0
46713,0,0,0,0,0,1,0,1,0,0,1
46714,1,1,0,0,0,0,0,0,0,1,0
46715,1,1,0,0,0,0,0,0,1,0,0
46716,1,1,0,0,0,0,0,0,0,0,1
46717,1,1,0,0,0,0,0,0,1,0,0
46718,1,0,0,1,0,0,0,0,1,0,0
46719,0,0,0,0,0,1,1,0,0,0,0
46720,1,0,1,0,0,0,0,0,0,0,1
46721,1,0,0,1,0,0,0,0,1,0,0
46722,0,0,0,0,0,1,1,0,0,0,0
46723,0,0,0,0,0,1,0,1,1,0,0
46724,0,0,0,0,0,1,0,1,1,0,0
46725,0,0,0,0,0,1,0,1,0,0,1
46726,0,0,0,0,0,1,0,1,0,0,1
46727,0,0,0,0,0,1,0,1,1,0,0
46728,1,0,1,0,0,0,0,0,0,0,1
46729,0,0,0,0,0,1,0,1,1,0,0
46730,1,1,0,0,0,0,0,0,0,1,0
46731,0,0,0,0,0,1,0,1,1,0,0
46732,0,0,0,0,0,1,0,1,0,1,0
46733,0,0,0,0,0,1,0,1,1,0,0
46734,0,0,0,0,0,1,0,1,0,0,1
46735,1,0,1,0,0,0,0,0,0,0,1
46736,1,1,0,0,0,0,0,0,1,0,0
46737,0,0,0,0,0,1,0,1,1,0,0
46738,0,0,0,0,0,1,0,1,1,0,0
46739,1,0,0,0,1,0,0,0,0,1,0
46740,0,0,0,0,0,1,0,1,1,0,0
46741,0,0,0,0,0,1,0,1,0,0,1
46742,1,0,0,1,0,0,0,0,1,0,0
46743,0,0,0,0,0,1,0,1,1,0,0
46744,1,1,0,0,0,0,0,0,0,1,0
46745,0,0,0,0,0,1,0,1,1,0,0
46746,0,0,0,0,0,1,0,1,1,0,0
46747,0,0,0,0,0,1,0,1,1,0,0
46748,1,0,1,0,0,0,0,0,0,0,1
46749,0,0,0,0,0,1,0,1,1,0,0
46750,1,1,0,0,0,0,0,0,1,0,0
46751,1,1,0,0,0,0,0,0,1,0,0
46752,1,1,0,0,0,0,0,0,1,0,0
46753,1,0,1,0,0,0,0,0,0,0,1
46754,0,0,0,0,0,1,0,1,1,0,0
46755,0,0,0,0,0,1,0,1,0,0,1
46756,0,0,0,0,0,1,1,0,0,0,0
46757,1,0,0,1,0,0,0,0,1,0,0
46758,1,0,0,0,1,0,0,0,0,1,0
46759,0,0,0,0,0,1,0,1,1,0,0
46760,0,0,0,0,0,1,0,1,1,0,0
46761,1,0,1,0,0,0,0,0,0,0,1
46762,1,1,0,0,0,0,0,0,0,0,1
46763,1,1,0,0,0,0,0,0,1,0,0
46764,0,0,0,0,0,1,0,1,1,0,0
46765,1,0,0,1,0,0,0,0,1,0,0
46766,0,0,0,0,0,1,0,1,0,0,1
46767,1,0,1,0,0,0,0,0,0,0,1
46768,0,0,0,0,0,1,0,1,1,0,0
46769,1,1,0,0,0,0,0,0,0,0,1
46770,1,1,0,0,0,0,0,0,0,1,0
46771,0,0,0,0,0,1,0,1,0,0,1
46772,0,0,0,0,0,1,1,0,0,0,0
46773,1,0,0,0,1,0,0,0,0,1,0
46774,0,0,0,0,0,1,0,1,0,1,0
46775,0,0,0,0,0,1,1,0,0,0,0
46776,1,1,0,0,0,0,0,0,0,1,0
46777,0,0,0,0,0,1,0,1,1,0,0
46778,1,1,0,0,0,0,0,0,0,0,1
46779,1,1,0,0,0,0,0,0,0,1,0
46780,0,0,0,0,0,1,0,1,0,0,1
46781,1,0,1,0,0,0,0,0,0,0,1
46782,1,1,0,0,0,0,0,0,0,1,0
46783,0,0,0,0,0,1,1,0,0,0,0
46784,0,0,0,0,0,1,0,1,1,0,0
46785,1,0,0,0,1,0,0,0,0,1,0
46786,1,0,0,1,0,0,0,0,1,0,0
46787,1,1,0,0,0,0,0,0,1,0,0
46788,1,1,0,0,0,0,0,0,0,0,1
46789,0,0,0,0,0,1,0,1,0,0,1
46790,0,0,0,0,0,1,0,1,0,1,0
46791,1,0,0,0,1,0,0,0,0,1,0
46792,1,1,0,0,0,0,0,0,0,1,0
46793,1,0,0,0,1,0,0,0,0,1,0
46794,1,0,1,0,0,0,0,0,0,0,1
46795,0,0,0,0,0,1,0,1,1,0,0
46796,1,1,0,0,0,0,0,0,0,1,0
46797,1,1,0,0,0,0,0,0,0,0,1
46798,0,0,0,0,0,1,1,0,0,0,0
46799,1,0,0,1,0,0,0,0,1,0,0
46800,1,0,1,0,0,0,0,0,0,0,1
46801,1,1,0,0,0,0,0,0,0,0,1
46802,0,0,0,0,0,1,0,1,1,0,0
46803,1,0,0,1,0,0,0,0,1,0,0
46804,1,1,0,0,0,0,0,0,1,0,0
46805,1,0,0,0,1,0,0,0,0,1,0
46806,0,0,0,0,0,1,1,0,0,0,0
46807,1,0,0,1,0,0,0,0,1,0,0
46808,0,0,0,0,0,1,0,1,0,1,0
46809,0,0,0,0,0,1,0,1,1,0,0
46810,0,0,0,0,0,1,0,1,0,0,1
46811,1,1,0,0,0,0,0,0,0,1,0
46812,1,1,0,0,0,0,0,0,1,0,0
46813,1,0,0,0,1,0,0,0,0,1,0
46814,1,0,0,0,1,0,0,0,0,1,0
46815,0,0,0,0,0,1,1,0,0,0,0
46816,0,0,0,0,0,1,0,1,1,0,0
46817,0,0,0,0,0,1,0,1,0,0,1
46818,0,0,0,0,0,1,0,1,0,1,0
46819,0,0,0,0,0,1,0,1,0,0,1
46820,1,0,0,1,0,0,0,0,1,0,0
46821,1,0,1,0,0,0,0,0,0,0,1
46822,1,0,1,0,0,0,0,0,0,0,1
46823,0,0,0,0,0,1,0,1,0,1,0
46824,1,0,0,1,0,0,0,0,1,0,0
46825,1,1,0,0,0,0,0,0,0,1,0
46826,0,0,0,0,0,1,1,0,0,0,0
46827,0,0,0,0,0,1,1,0,0,0,0
46828,1,1,0,0,0,0,0,0,0,1,0
46829,0,0,0,0,0,1,0,1,0,0,1
46830,1,0,1,0,0,0,0,0,0,0,1
46831,1,0,0,1,0,0,0,0,1,0,0
46832,1,1,0,0,0,0,0,0,0,0,1
46833,0,0,0,0,0,1,0,1,0,1,0
46834,1,1,0,0,0,0,0,0,1,0,0
46835,1,0,1,0,0,0,0,0,0,0,1
46836,1,1,0,0,0,0,0,0,0,0,1
46837,0,0,0,0,0,1,0,1,0,0,1
46838,1,1,0,0,0,0,0,0,0,0,1
46839,1,1,0,0,0,0,0,0,0,1,0
46840,1,1,0,0,0,0,0,0,0,0,1
46841,1,0,0,0,1,0,0,0,0,1,0
46842,0,0,0,0,0,1,0,1,0,0,1
46843,1,0,0,1,0,0,0,0,1,0,0
46844,1,0,0,0,1,0,0,0,0,1,0
46845,0,0,0,0,0,1,0,1,0,1,0
46846,0,0,0,0,0,1,0,1,1,0,0
46847,1,1,0,0,0,0,0,0,0,1,0
46848,0,0,0,0,0,1,1,0,0,0,0
46849,0,0,0,0,0,1,0,1,0,0,1
46850,0,0,0,0,0,1,0,1,0,0,1
46851,0,0,0,0,0,1,0,1,1,0,0
46852,1,1,0,0,0,0,0,0,0,1,0
46853,1,0,0,0,1,0,0,0,0,1,0
46854,1,1,0,0,0,0,0,0,0,1,0
46855,0,0,0,0,0,1,0,1,0,0,1
46856,0,0,0,0,0,1,0,1,1,0,0
46857,0,0,0,0,0,1,1,0,0,0,0
46858,0,0,0,0,0,1,0,1,0,0,1
46859,1,1,0,0,0,0,0,0,0,1,0
46860,1,0,0,0,1,0,0,0,0,1,0
46861,1,0,0,0,1,0,0,0,0,1,0
46862,1,1,0,0,0,0,0,0,0,0,1
46863,1,1,0,0,0,0,0,0,1,0,0
46864,1,0,0,0,1,0,0,0,0,1,0
46865,0,0,0,0,0,1,0,1,1,0,0
46866,1,0,0,0,1,0,0,0,0,1,0
46867,0,0,0,0,0,1,0,1,0,1,0
46868,0,0,0,0,0,1,0,1,1,0,0
46869,0,0,0,0,0,1,1,0,0,0,0
46870,0,0,0,0,0,1,0,1,1,0,0
46871,1,0,1,0,0,0,0,0,0,0,1
46872,1,1,0,0,0,0,0,0,1,0,0
46873,1,0,0,1,0,0,0,0,1,0,0
46874,0,0,0,0,0,1,0,1,0,1,0
46875,0,0,0,0,0,1,1,0,0,0,0
46876,0,0,0,0,0,1,1,0,0,0,0
46877,0,0,0,0,0,1,1,0,0,0,0
46878,1,0,0,1,0,0,0,0,1,0,0
46879,1,0,0,0,1,0,0,0,0,1,0
46880,0,0,0,0,0,1,0,1,0,1,0
46881,1,1,0,0,0,0,0,0,0,0,1
46882,1,1,0,0,0,0,0,0,1,0,0
46883,1,1,0,0,0,0,0,0,1,0,0
46884,1,0,0,0,1,0,0,0,0,1,0
46885,0,0,0,0,0,1,0,1,0,1,0
46886,1,0,1,0,0,0,0,0,0,0,1
46887,0,0,0,0,0,1,0,1,0,0,1
46888,0,0,0,0,0,1,0,1,0,0,1
46889,1,0,0,0,1,0,0,0,0,1,0
46890,0,0,0,0,0,1,1,0,0,0,0
46891,1,1,0,0,0,0,0,0,0,0,1
46892,1,0,1,0,0,0,0,0,0,0,1
46893,1,0,1,0,0,0,0,0,0,0,1
46894,1,0,0,1,0,0,0,0,1,0,0
46895,0,0,0,0,0,1,0,1,1,0,0
46896,0,0,0,0,0,1,0,1,0,1,0
46897,1,0,1,0,0,0,0,0,0,0,1
46898,0,0,0,0,0,1,1,0,0,0,0
46899,1,1,0,0,0,0,0,0,0,0,1
46900,1,0,1,0,0,0,0,0,0,0,1
46901,1,0,0,1,0,0,0,0,1,0,0
46902,1,1,0,0,0,0,0,0,0,0,1
46903,1,1,0,0,0,0,0,0,0,0,1
46904,1,0,0,1,0,0,0,0,1,0,0
46905,1,0,0,0,1,0,0,0,0,1,0
46906,0,0,0,0,0,1,0,1,0,1,0
46907,1,1,0,0,0,0,0,0,0,0,1
46908,1,1,0,0,0,0,0,0,1,0,0
46909,1,0,0,0,1,0,0,0,0,1,0
46910,1,0,1,0,0,0,0,0,0,0,1
46911,0,0,0,0,0,1,0,1,1,0,0
46912,1,1,0,0,0,0,0,0,0,0,1
46913,1,1,0,0,0,0,0,0,1,0,0
46914,0,0,0,0,0,1,0,1,0,1,0
46915,0,0,0,0,0,1,0,1,1,0,0
46916,0,0,0,0,0,1,0,1,0,0,1
46917,1,0,0,0,1,0,0,0,0,1,0
46918,1,0,0,0,1,0,0,0,0,1,0
46919,0,0,0,0,0,1,0,1,1,0,0
46920,0,0,0,0,0,1,0,1,1,0,0
46921,0,0,0,0,0,1,0,1,0,0,1
46922,1,1,0,0,0,0,0,0,0,1,0
46923,1,0,1,0,0,0,0,0,0,0,1
46924,1,1,0,0,0,0,0,0,0,1,0
46925,0,0,0,0,0,1,0,1,0,1,0
46926,1,1,0,0,0,0,0,0,1,0,0
46927,0,0,0,0,0,1,0,1,1,0,0
46928,1,0,0,0,1,0,0,0,0,1,0
46929,1,0,0,1,0,0,0,0,1,0,0
46930,1,1,0,0,0,0,0,0,0,1,0
46931,0,0,0,0,0,1,0,1,0,0,1
46932,1,0,0,1,0,0,0,0,1,0,0
46933,1,1,0,0,0,0,0,0,0,1,0
46934,1,1,0,0,0,0,0,0,1,0,0
46935,1,1,0,0,0,0,0,0,0,0,1
46936,1,0,1,0,0,0,0,0,0,0,1
46937,0,0,0,0,0,1,1,0,0,0,0
46938,0,0,0,0,0,1,0,1,1,0,0
46939,1,1,0,0,0,0,0,0,0,0,1
46940,1,0,0,0,1,0,0,0,0,1,0
46941,1,1,0,0,0,0,0,0,0,1,0
46942,1,0,1,0,0,0,0,0,0,0,1
46943,1,0,1,0,0,0,0,0,0,0,1
46944,1,1,0,0,0,0,0,0,0,0,1
46945,0,0,0,0,0,1,0,1,0,0,1
46946,1,1,0,0,0,0,0,0,1,0,0
46947,1,0,1,0,0,0,0,0,0,0,1
46948,1,0,0,0,1,0,0,0,0,1,0
46949,1,1,0,0,0,0,0,0,0,0,1
46950,1,1,0,0,0,0,0,0,0,1,0
46951,0,0,0,0,0,1,0,1,0,0,1
46952,1,0,1,0,0,0,0,0,0,0,1
46953,1,0,0,1,0,0,0,0,1,0,0
46954,1,0,0,1,0,0,0,0,1,0,0
46955,1,0,1,0,0,0,0,0,0,0,1
46956,1,1,0,0,0,0,0,0,0,1,0
46957,1,0,0,1,0,0,0,0,1,0,0
46958,0,0,0,0,0,1,1,0,0,0,0
46959,1,1,0,0,0,0,0,0,0,1,0
46960,0,0,0,0,0,1,0,1,0,1,0
46961,0,0,0,0,0,1,0,1,0,1,0
46962,0,0,0,0,0,1,0,1,1,0,0
46963,0,0,0,0,0,1,0,1,1,0,0
46964,1,0,0,1,0,0,0,0,1,0,0
46965,0,0,0,0,0,1,0,1,0,1,0
46966,1,1,0,0,0,0,0,0,0,0,1
46967,1,1,0,0,0,0,0,0,1,0,0
46968,1,1,0,0,0,0,0,0,1,0,0
46969,1,1,0,0,0,0,0,0,0,1,0
46970,1,0,0,1,0,0,0,0,1,0,0
46971,1,1,0,0,0,0,0,0,0,1,0
46972,0,0,0,0,0,1,0,1,0,0,1
46973,0,0,0,0,0,1,0,1,0,1,0
46974,0,0,0,0,0,1,0,1,1,0,0
46975,0,0,0,0,0,1,0,1,0,0,1
46976,1,1,0,0,0,0,0,0,0,1,0
46977,0,0,0,0,0,1,0,1,0,0,1
46978,0,0,0,0,0,1,0,1,0,0,1
46979,0,0,0,0,0,1,0,1,0,0,1
46980,1,1,0,0,0,0,0,0,0,1,0
46981,0,0,0,0,0,1,1,0,0,0,0
46982,0,0,0,0,0,1,0,1,1,0,0
46983,0,0,0,0,0,1,0,1,0,1,0
46984,1,1,0,0,0,0,0,0,1,0,0
46985,0,0,0,0,0,1,0,1,1,0,0
46986,1,0,0,0,1,0,0,0,0,1,0
46987,0,0,0,0,0,1,0,1,0,0,1
46988,0,0,0,0,0,1,0,1,0,0,1
46989,1,0,0,0,1,0,0,0,0,1,0
46990,0,0,0,0,0,1,1,0,0,0,0
46991,1,0,1,0,0,0,0,0,0,0,1
46992,1,0,0,1,0,0,0,0,1,0,0
46993,0,0,0,0,0,1,1,0,0,0,0
46994,0,0,0,0,0,1,0,1,1,0,0
46995,0,0,0,0,0,1,1,0,0,0,0
46996,1,0,0,1,0,0,0,0,1,0,0
46997,0,0,0,0,0,1,0,1,0,1,0
46998,0,0,0,0,0,1,0,1,0,0,1
46999,1,1,0,0,0,0,0,0,0,0,1
47000,0,0,0,0,0,1,0,1,0,1,0
47001,0,0,0,0,0,1,0,1,1,0,0
47002,0,0,0,0,0,1,0,1,0,0,1
47003,0,0,0,0,0,1,0,1,1,0,0
47004,0,0,0,0,0,1,1,0,0,0,0
47005,1,1,0,0,0,0,0,0,1,0,0
47006,1,0,0,0,1,0,0,0,0,1,0
47007,1,1,0,0,0,0,0,0,0,1,0
47008,1,1,0,0,0,0,0,0,0,1,0
47009,1,0,0,1,0,0,0,0,1,0,0
47010,1,0,0,0,1,0,0,0,0,1,0
47011,1,1,0,0,0,0,0,0,1,0,0
47012,0,0,0,0,0,1,0,1,0,0,1
47013,1,1,0,0,0,0,0,0,0,1,0
47014,0,0,0,0,0,1,0,1,0,1,0
47015,1,1,0,0,0,0,0,0,0,1,0
47016,1,1,0,0,0,0,0,0,0,1,0
47017,1,0,0,0,1,0,0,0,0,1,0
47018,1,1,0,0,0,0,0,0,1,0,0
47019,0,0,0,0,0,1,0,1,0,0,1
47020,1,0,0,1,0,0,0,0,1,0,0
47021,1,1,0,0,0,0,0,0,0,0,1
47022,1,1,0,0,0,0,0,0,0,1,0
47023,0,0,0,0,0,1,0,1,1,0,0
47024,1,0,1,0,0,0,0,0,0,0,1
47025,0,0,0,0,0,1,1,0,0,0,0
47026,1,0,0,1,0,0,0,0,1,0,0
47027,1,0,0,0,1,0,0,0,0,1,0
47028,1,0,0,1,0,0,0,0,1,0,0
47029,1,1,0,0,0,0,0,0,0,1,0
47030,1,0,0,1,0,0,0,0,1,0,0
47031,1,1,0,0,0,0,0,0,0,1,0
47032,1,1,0,0,0,0,0,0,0,1,0
47033,1,0,1,0,0,0,0,0,0,0,1
47034,0,0,0,0,0,1,0,1,1,0,0
47035,0,0,0,0,0,1,1,0,0,0,0
47036,1,0,0,1,0,0,0,0,1,0,0
47037,0,0,0,0,0,1,0,1,0,0,1
47038,1,0,0,1,0,0,0,0,1,0,0
47039,1,0,1,0,0,0,0,0,0,0,1
47040,1,0,0,1,0,0,0,0,1,0,0
47041,1,1,0,0,0,0,0,0,0,1,0
47042,1,0,0,0,1,0,0,0,0,1,0
47043,0,0,0,0,0,1,0,1,1,0,0
47044,0,0,0,0,0,1,0,1,0,0,1
47045,1,1,0,0,0,0,0,0,0,1,0
47046,0,0,0,0,0,1,0,1,1,0,0
47047,0,0,0,0,0,1,0,1,0,1,0
47048,1,1,0,0,0,0,0,0,0,0,1
47049,0,0,0,0,0,1,0,1,0,0,1
47050,0,0,0,0,0,1,0,1,0,1,0
47051,0,0,0,0,0,1,0,1,1,0,0
47052,1,0,0,0,1,0,0,0,0,1,0
47053,1,0,0,1,0,0,0,0,1,0,0
47054,1,0,0,1,0,0,0,0,1,0,0
47055,1,0,1,0,0,0,0,0,0,0,1
47056,0,0,0,0,0,1,0,1,0,1,0
47057,1,1,0,0,0,0,0,0,0,1,0
47058,0,0,0,0,0,1,0,1,0,0,1
47059,0,0,0,0,0,1,0,1,0,0,1
47060,1,0,0,1,0,0,0,0,1,0,0
47061,0,0,0,0,0,1,0,1,1,0,0
47062,1,1,0,0,0,0,0,0,1,0,0
47063,0,0,0,0,0,1,0,1,0,1,0
47064,1,0,0,1,0,0,0,0,1,0,0
47065,1,1,0,0,0,0,0,0,0,0,1
47066,0,0,0,0,0,1,0,1,0,0,1
47067,1,0,1,0,0,0,0,0,0,0,1
47068,1,1,0,0,0,0,0,0,0,1,0
47069,0,0,0,0,0,1,0,1,1,0,0
47070,1,0,1,0,0,0,0,0,0,0,1
47071,0,0,0,0,0,1,1,0,0,0,0
47072,0,0,0,0,0,1,0,1,0,1,0
47073,0,0,0,0,0,1,0,1,0,0,1
47074,1,1,0,0,0,0,0,0,0,0,1
47075,1,0,0,1,0,0,0,0,1,0,0
47076,1,0,0,1,0,0,0,0,1,0,0
47077,0,0,0,0,0,1,0,1,1,0,0
47078,0,0,0,0,0,1,0,1,1,0,0
47079,1,0,1,0,0,0,0,0,0,0,1
47080,1,1,0,0,0,0,0,0,0,1,0
47081,1,1,0,0,0,0,0,0,0,0,1
47082,0,0,0,0,0,1,0,1,0,1,0
47083,1,0,0,0,1,0,0,0,0,1,0
47084,0,0,0,0,0,1,0,1,0,0,1
47085,1,0,0,0,1,0,0,0,0,1,0
47086,0,0,0,0,0,1,0,1,1,0,0
47087,0,0,0,0,0,1,0,1,1,0,0
47088,0,0,0,0,0,1,1,0,0,0,0
47089,1,0,1,0,0,0,0,0,0,0,1
47090,0,0,0,0,0,1,0,1,1,0,0
47091,0,0,0,0,0,1,0,1,1,0,0
47092,1,0,0,1,0,0,0,0,1,0,0
47093,1,0,1,0,0,0,0,0,0,0,1
47094,0,0,0,0,0,1,0,1,0,1,0
47095,0,0,0,0,0,1,1,0,0,0,0
47096,1,1,0,0,0,0,0,0,1,0,0
47097,1,1,0,0,0,0,0,0,1,0,0
47098,0,0,0,0,0,1,0,1,0,0,1
47099,1,1,0,0,0,0,0,0,0,0,1
47100,1,1,0,0,0,0,0,0,0,0,1
47101,0,0,0,0,0,1,0,1,1,0,0
47102,0,0,0,0,0,1,0,1,0,0,1
47103,1,1,0,0,0,0,0,0,0,1,0
47104,1,0,1,0,0,0,0,0,0,0,1
47105,1,1,0,0,0,0,0,0,0,1,0
47106,1,0,0,1,0,0,0,0,1,0,0
47107,1,1,0,0,0,0,0,0,1,0,0
47108,1,1,0,0,0,0,0,0,0,1,0
47109,1,1,0,0,0,0,0,0,1,0,0
47110,0,0,0,0,0,1,0,1,0,0,1
47111,1,0,0,1,0,0,0,0,1,0,0
47112,1,0,0,1,0,0,0,0,1,0,0
47113,1,1,0,0,0,0,0,0,1,0,0
47114,1,1,0,0,0,0,0,0,0,0,1
47115,1,0,1,0,0,0,0,0,0,0,1
47116,1,1,0,0,0,0,0,0,0,0,1
47117,1,0,1,0,0,0,0,0,0,0,1
47118,1,1,0,0,0,0,0,0,1,0,0
47119,1,1,0,0,0,0,0,0,0,1,0
47120,1,0,0,1,0,0,0,0,1,0,0
47121,1,0,1,0,0,0,0,0,0,0,1
47122,0,0,0,0,0,1,1,0,0,0,0
47123,1,1,0,0,0,0,0,0,0,0,1
47124,0,0,0,0,0,1,1,0,0,0,0
47125,1,1,0,0,0,0,0,0,1,0,0
47126,0,0,0,0,0,1,0,1,0,0,1
47127,1,0,0,1,0,0,0,0,1,0,0
47128,1,0,0,1,0,0,0,0,1,0,0
47129,1,1,0,0,0,0,0,0,1,0,0
47130,1,0,1,0,0,0,0,0,0,0,1
47131,1,0,0,0,1,0,0,0,0,1,0
47132,1,0,0,1,0,0,0,0,1,0,0
47133,0,0,0,0,0,1,0,1,0,0,1
47134,1,1,0,0,0,0,0,0,1,0,0
47135,1,1,0,0,0,0,0,0,0,1,0
47136,0,0,0,0,0,1,0,1,0,1,0
47137,1,1,0,0,0,0,0,0,0,1,0
47138,1,0,1,0,0,0,0,0,0,0,1
47139,1,1,0,0,0,0,0,0,1,0,0
47140,1,0,0,0,1,0,0,0,0,1,0
47141,0,0,0,0,0,1,0,1,0,0,1
47142,0,0,0,0,0,1,0,1,0,1,0
47143,1,0,1,0,0,0,0,0,0,0,1
47144,0,0,0,0,0,1,0,1,1,0,0
47145,0,0,0,0,0,1,0,1,0,1,0
47146,1,0,1,0,0,0,0,0,0,0,1
47147,1,0,1,0,0,0,0,0,0,0,1
47148,1,1,0,0,0,0,0,0,1,0,0
47149,1,1,0,0,0,0,0,0,0,0,1
47150,1,0,0,1,0,0,0,0,1,0,0
47151,1,0,0,0,1,0,0,0,0,1,0
47152,1,0,1,0,0,0,0,0,0,0,1
47153,1,0,0,0,1,0,0,0,0,1,0
47154,1,1,0,0,0,0,0,0,1,0,0
47155,1,0,0,0,1,0,0,0,0,1,0
47156,0,0,0,0,0,1,0,1,0,1,0
47157,1,1,0,0,0,0,0,0,0,1,0
47158,0,0,0,0,0,1,1,0,0,0,0
47159,0,0,0,0,0,1,1,0,0,0,0
47160,0,0,0,0,0,1,0,1,1,0,0
47161,1,1,0,0,0,0,0,0,0,0,1
47162,1,1,0,0,0,0,0,0,0,1,0
47163,0,0,0,0,0,1,0,1,1,0,0
47164,0,0,0,0,0,1,0,1,0,1,0
47165,0,0,0,0,0,1,0,1,0,1,0
47166,1,0,0,1,0,0,0,0,1,0,0
47167,1,0,0,1,0,0,0,0,1,0,0
47168,0,0,0,0,0,1,0,1,0,1,0
47169,1,0,0,1,0,0,0,0,1,0,0
47170,0,0,0,0,0,1,0,1,0,0,1
47171,1,0,0,1,0,0,0,0,1,0,0
47172,0,0,0,0,0,1,0,1,1,0,0
47173,0,0,0,0,0,1,0,1,0,0,1
47174,1,1,0,0,0,0,0,0,0,0,1
47175,1,0,0,0,1,0,0,0,0,1,0
47176,1,1,0,0,0,0,0,0,0,0,1
47177,0,0,0,0,0,1,0,1,0,1,0
47178,0,0,0,0,0,1,0,1,0,1,0
47179,0,0,0,0,0,1,0,1,1,0,0
47180,1,1,0,0,0,0,0,0,0,1,0
47181,1,0,0,1,0,0,0,0,1,0,0
47182,1,1,0,0,0,0,0,0,1,0,0
47183,1,1,0,0,0,0,0,0,0,1,0
47184,1,1,0,0,0,0,0,0,0,0,1
47185,1,1,0,0,0,0,0,0,1,0,0
47186,1,0,0,1,0,0,0,0,1,0,0
47187,1,1,0,0,0,0,0,0,0,0,1
47188,1,0,0,0,1,0,0,0,0,1,0
47189,0,0,0,0,0,1,0,1,1,0,0
47190,1,1,0,0,0,0,0,0,0,0,1
47191,1,0,0,0,1,0,0,0,0,1,0
47192,1,0,0,1,0,0,0,0,1,0,0
47193,1,0,0,0,1,0,0,0,0,1,0
47194,1,0,0,0,1,0,0,0,0,1,0
47195,0,0,0,0,0,1,0,1,0,0,1
47196,1,1,0,0,0,0,0,0,1,0,0
47197,1,1,0,0,0,0,0,0,0,0,1
47198,1,1,0,0,0,0,0,0,0,1,0
47199,1,1,0,0,0,0,0,0,0,0,1
47200,0,0,0,0,0,1,0,1,0,0,1
47201,1,1,0,0,0,0,0,0,1,0,0
47202,0,0,0,0,0,1,0,1,0,1,0
47203,1,1,0,0,0,0,0,0,0,1,0
47204,1,1,0,0,0,0,0,0,0,1,0
47205,0,0,0,0,0,1,0,1,0,0,1
47206,1,1,0,0,0,0,0,0,1,0,0
47207,0,0,0,0,0,1,0,1,1,0,0
47208,1,0,1,0,0,0,0,0,0,0,1
47209,0,0,0,0,0,1,0,1,0,1,0
47210,1,1,0,0,0,0,0,0,0,1,0
47211,0,0,0,0,0,1,0,1,1,0,0
47212,1,1,0,0,0,0,0,0,0,0,1
47213,1,1,0,0,0,0,0,0,1,0,0
47214,0,0,0,0,0,1,0,1,0,1,0
47215,0,0,0,0,0,1,0,1,0,1,0
47216,1,0,0,0,1,0,0,0,0,1,0
47217,1,1,0,0,0,0,0,0,0,0,1
47218,0,0,0,0,0,1,0,1,1,0,0
47219,0,0,0,0,0,1,0,1,0,1,0
47220,0,0,0,0,0,1,1,0,0,0,0
47221,0,0,0,0,0,1,0,1,1,0,0
47222,1,1,0,0,0,0,0,0,0,0,1
47223,1,0,0,0,1,0,0,0,0,1,0
47224,0,0,0,0,0,1,0,1,0,0,1
47225,1,1,0,0,0,0,0,0,1,0,0
47226,1,1,0,0,0,0,0,0,1,0,0
47227,1,1,0,0,0,0,0,0,1,0,0
47228,0,0,0,0,0,1,0,1,0,1,0
47229,1,1,0,0,0,0,0,0,0,1,0
47230,1,0,0,0,1,0,0,0,0,1,0
47231,1,1,0,0,0,0,0,0,0,1,0
47232,0,0,0,0,0,1,1,0,0,0,0
47233,1,1,0,0,0,0,0,0,1,0,0
47234,0,0,0,0,0,1,0,1,1,0,0
47235,1,0,0,1,0,0,0,0,1,0,0
47236,0,0,0,0,0,1,0,1,0,0,1
47237,1,1,0,0,0,0,0,0,0,1,0
47238,1,0,0,0,1,0,0,0,0,1,0
47239,0,0,0,0,0,1,0,1,1,0,0
47240,1,0,0,0,1,0,0,0,0,1,0
47241,1,0,0,0,1,0,0,0,0,1,0
47242,1,0,1,0,0,0,0,0,0,0,1
47243,1,1,0,0,0,0,0,0,0,1,0
47244,1,0,1,0,0,0,0,0,0,0,1
47245,1,0,0,1,0,0,0,0,1,0,0
47246,1,0,0,0,1,0,0,0,0,1,0
47247,1,1,0,0,0,0,0,0,1,0,0
47248,0,0,0,0,0,1,0,1,0,0,1
47249,1,0,1,0,0,0,0,0,0,0,1
47250,1,0,0,0,1,0,0,0,0,1,0
47251,0,0,0,0,0,1,1,0,0,0,0
